user_id,order_id,time,description,product_id,product_name,amount,price
SSI31SSI,XBH011702/043,2017-02-16,Xuất T02/43 - 029 - LSX 46,LTCTON1H224APA1,Liverpool Stacking Chair_F224,416.0,12896.0
SSI31SSI,XBH011702/044,2017-02-16,Xuất T02/44 - 246 - LSX 19,LTSOBA2H270SK1,Obama Sofa 2 Seater_H270,27.0,2700.0
SSI31SSI,XBH011702/044,2017-02-16,Xuất T02/44 - 246 - LSX 19,LTSOBA3H270SK1,Obama Sofa 3 Seater_H270,27.0,4050.0
SSI31SSI,XBH011702/044,2017-02-16,Xuất T02/44 - 246 - LSX 19,LTTOBA1H270SK1,Obama Table_H270,27.0,1485.0
SSI31SSI,XBH011702/045,2017-02-16,Xuất T02/45 - 245 - LSX 19,LTSOBA2H270SK1,Obama Sofa 2 Seater_H270,27.0,2700.0
SSI31SSI,XBH011702/045,2017-02-16,Xuất T02/45 - 245 - LSX 19,LTSOBA3H270SK1,Obama Sofa 3 Seater_H270,27.0,4050.0
LIK48JYS,XBH011702/035,2017-02-16,Xuất T02/35 - LTINV6966-  LSX 35,LTCBIR1F314SP1,New Birkemose Chair_F314,1976.0,20056.4
LIK46JYS,XBH011702/029,2017-02-15,Xuất T02/29 - LTINV0142-  LSX 54,LTCJUL1F405SPK1,Jullerup Chair_F405,320.0,8240.0
LIK48JYS,XBH011702/028,2017-02-15,Xuất T02/28 - LTINV1650-  LSX 35,LTCBOR1F314SPA2,New Bork Chair_F314,720.0,10512.0
LIK46JYS,XBH011702/030,2017-02-15,Xuất T02/30 - LTINV0141-  LSX 54,LTCJUL1F405SPK1,Jullerup Chair_F405,320.0,8240.0
LIK46JYS,XBH011702/031,2017-02-15,Xuất T02/31 - LTINV1257-  LSX 65,LTCGUD1F310SPA1,Gudhjem Chair_F310,1512.0,16783.2
LIK46JYS,XBH011702/033,2017-02-15,Xuất T02/33 - LTINV8625-  LSX 65,LTCGUD1F310SPA1,Gudhjem Chair_F310,1512.0,16783.2
LIK46JYS,XBH011702/032,2017-02-15,Xuất T02/32 - LTINV7063-  LSX 65,LTCGUD1F310SPA1,Gudhjem Chair_F310,1512.0,16783.2
LIK49BET,XBH011702/024,2017-02-11,Xuất T02/24 - 4511045686/180 - LSX 48,LTCCAV1F310AP1,Cavallino Chair_AL_F310,720.0,10080.0
LIK49BET,XBH011702/026,2017-02-11,Xuất T02/26 - 4511045686/200 - LSX 48,LTCCAV1F310AP1,Cavallino Chair_AL_F310,720.0,10080.0
LIK49BET,XBH011702/025,2017-02-11,Xuất T02/25 - 4511045686/190 - LSX 48,LTCCAV1F310AP1,Cavallino Chair_AL_F310,720.0,10080.0
LIK49BET,XBH011702/023,2017-02-11,Xuất T02/23 - 4511045684/190 - LSX 48,LTCCAV1F310AP1,Cavallino Chair_AL_F310,720.0,10080.0
LIK46JYS,XBH011702/022,2017-02-11,Xuất T02/22 - LTINV3119 - LSX 35,LTCBOR1F310SK1,New Bork Chair F310,720.0,10512.0
LIK45JYS,XBH011702/027,2017-02-11,Xuất T02/27 - LTINV2158 - LSX 65,LTCGUD1F114SP1,Gudhjem Chair_F114,1512.0,15.12
LIK46JYS,XBH011702/018,2017-02-10,Xuất T02/18 - LTINV7916 -  LSX 65 ,LTCGUD1F310SPA1,Gudhjem Chair_F310,1512.0,16783.2
LIK45JYS,XBH011702/017,2017-02-10,Xuất T02/17 - LTINV3906 -  LSX 65 ,LTCGUD1F114SP1,Gudhjem Chair_F114,1512.0,15.12
LIK46JYS,XBH011702/019,2017-02-10,Xuất T02/19 - LTINV2068 -  LSX 65 ,LTCGUD1F310SPA1,Gudhjem Chair_F310,1512.0,16783.2
LIK46JYS,XBH011702/020,2017-02-10,Xuất T02/20 - LTINV3232 -  LSX 65 ,LTCGUD1F310SPA1,Gudhjem Chair_F310,1512.0,16783.2
LIK46JYS,XBH011702/021,2017-02-10,Xuất T02/21 - LTINV5114-  LSX 54,LTCJUL1F405SPK1,Jullerup Chair_F405,320.0,8240.0
LIK45JYS,XBH011612/024,2016-12-09,Xuất bán T12/024 - LTINV3659 - LSX 52,LTCNEW2F310SCA1,Idskov Lounge Set_Bench_F310,80.0,3253.6
MET852MGB,XBH011612/023,2016-12-09,Xuất bán T12/023 - LT-ME26/065 - LSX 49,LTCBOG1F310SC,Bogensy Bench_F310,190.0,9215.0
LIK45JYS,XBH011612/024,2016-12-09,Xuất bán T12/024 - LTINV3659 - LSX 52,LTTNEW1F310SCA1,Idskov Lounge Set_Table_F310,80.0,1650.4
LIK48JYS,XBH011612/025,2016-12-09,Xuất bán T12/025 - LTINV6955 - LSX 35,LTCBIR1F314SP1,New Birkemose Chair_F314,1976.0,20056.4
LIK45JYS,XBH011612/024,2016-12-09,Xuất bán T12/024 - LTINV3659 - LSX 52,LTCNEW1F310SCA1,Idskov Lounge Set_Armchair_F310,160.0,1696.0
MET852MGB,XBH011612/022,2016-12-09,Xuất bán T12/022 - LT-ME26/700 - lsx 49 ,LTCPRI1F343SP1,Prisca Chair_F343,1260.0,19278.0
MET852MGB,XBH011612/023,2016-12-09,Xuất bán T12/023 - LT-ME26/065 - LSX 49,LTTVIE1F310SC1,Vieste Table_F310,200.0,12400.0
MET852MGB,XBH011612/026,2016-12-09,Xuất bán T12/026 -LT-ME 51 /065- LSX 49,LTCBIS1F310SP1,Bistro Chair_F310,1400.0,14700.0
MET852MGB,XBH011612/027,2016-12-09,Xuất bán T12/027 -065-1 - LSX 49,LTCPRI1F310SK1,Prisca Chair_F310,600.0,9180.0
MET852MGB,XBH011612/027,2016-12-09,Xuất bán T12/027 -065-1 - LSX 49,LTTROU1F310SC1,LT-ME41 (Round table)_F310,85.0,6800.0
AQU49LCW,XBH011612/020,2016-12-08,"Xuất bán T12/020 - HAINNENN-BADNENNDORF - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTSDIA1F268SC1,Diana Footres_F268,11.0,170.5
LIK45JYS,XBH011612/021,2016-12-08,Xuất bán T12/021 -LTINV3068 - lsx 35,LTCBOR1F310SK1,New Bork Chair F310,720.0,10512.0
AQU49LCW,XBH011612/020,2016-12-08,"Xuất bán T12/020 - HAINNENN-BADNENNDORF - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCDIA1F268SCA1,Diana Chair_F268,26.0,751.4
AQU49LCW,XBH011612/020,2016-12-08,"Xuất bán T12/020 - HAINNENN-BADNENNDORF - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCDIA1F268SCK2,Diana Position Chair_F268,120.0,4920.0
AQU49LCW,XBH011612/020,2016-12-08,"Xuất bán T12/020 - HAINNENN-BADNENNDORF - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCGEN1F268SP1,Genova Chair_F268,32.0,710.4
AQU49LCW,XBH011612/020,2016-12-08,"Xuất bán T12/020 - HAINNENN-BADNENNDORF - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCJAPLF268SC1,Japan Sofa Left_F268,3.0,122.25
AQU49LCW,XBH011612/020,2016-12-08,"Xuất bán T12/020 - HAINNENN-BADNENNDORF - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCJAPMF268SC1,Japan Sofa Middle_F268,3.0,122.25
AQU49LCW,XBH011612/020,2016-12-08,"Xuất bán T12/020 - HAINNENN-BADNENNDORF - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCJAPRF268SC1,Japan Sofa Right_F268,3.0,122.25
AQU49LCW,XBH011612/020,2016-12-08,"Xuất bán T12/020 - HAINNENN-BADNENNDORF - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCPRI1F268SPA1,Prisca Chair_F268,60.0,966.0
AQU49LCW,XBH011612/017,2016-12-08,"Xuất bán T12/017 - OPTISCHWENI-CHWEINFURT - LSX 42(PI:LT14216LC,LT14616LC,LT15316LC)",LTTJAP1F268SC1,Japan Sofa Table_F268,16.0,652.0
AQU49LCW,XBH011612/020,2016-12-08,"Xuất bán T12/020 - HAINNENN-BADNENNDORF - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTTJAP1F268SC1,Japan Sofa Table_F268,3.0,122.25
AQU49LCW,XBH011612/020,2016-12-08,"Xuất bán T12/020 - HAINNENN-BADNENNDORF - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTTSQU1F268SC1,Square Table_F268,16.0,768.0
AQU49LCW,XBH011612/017,2016-12-08,"Xuất bán T12/017 - OPTISCHWENI-CHWEINFURT - LSX 42(PI:LT14216LC,LT14616LC,LT15316LC)",LTCVIS1F310SP1,Visby chair F310,56.0,666.4
AQU49LCW,XBH011612/017,2016-12-08,"Xuất bán T12/017 - OPTISCHWENI-CHWEINFURT - LSX 42(PI:LT14216LC,LT14616LC,LT15316LC)",LTCPRI1F268SPA1,Prisca Chair_F268,180.0,2898.0
AQU49LCW,XBH011612/017,2016-12-08,"Xuất bán T12/017 - OPTISCHWENI-CHWEINFURT - LSX 42(PI:LT14216LC,LT14616LC,LT15316LC)",LTCJAPRF268SC1,Japan Sofa Right_F268,16.0,652.0
AQU49LCW,XBH011612/017,2016-12-08,"Xuất bán T12/017 - OPTISCHWENI-CHWEINFURT - LSX 42(PI:LT14216LC,LT14616LC,LT15316LC)",LTCJAPMF268SC1,Japan Sofa Middle_F268,16.0,652.0
AQU49LCW,XBH011612/017,2016-12-08,"Xuất bán T12/017 - OPTISCHWENI-CHWEINFURT - LSX 42(PI:LT14216LC,LT14616LC,LT15316LC)",LTCDIA1F268SCA1,Diana Chair_F268,80.0,2312.0
AQU49LCW,XBH011612/017,2016-12-08,"Xuất bán T12/017 - OPTISCHWENI-CHWEINFURT - LSX 42(PI:LT14216LC,LT14616LC,LT15316LC)",LTBDIA1F268SCA1,Diana Lounger_F268,8.0,640.0
AQU49LCW,XBH011612/017,2016-12-08,"Xuất bán T12/017 - OPTISCHWENI-CHWEINFURT - LSX 42(PI:LT14216LC,LT14616LC,LT15316LC)",LTTSQU1F268SC1,Square Table_F268,11.0,528.0
AQU49LCW,XBH011612/017,2016-12-08,"Xuất bán T12/017 - OPTISCHWENI-CHWEINFURT - LSX 42(PI:LT14216LC,LT14616LC,LT15316LC)",LTCJAPLF268SC1,Japan Sofa Left_F268,16.0,652.0
AQU49LCW,XBH011612/020,2016-12-08,"Xuất bán T12/020 - HAINNENN-BADNENNDORF - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTTREC1F268SC1,Rect Table_F268,11.0,814.0
AQU49LCW,XBH011612/019,2016-12-08,"Xuất bán T12/019 - BRAUSIN-SINGEN - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTTREC1F268SC1,Rect Table_F268,16.0,1184.0
AQU49LCW,XBH011612/019,2016-12-08,"Xuất bán T12/019 - BRAUSIN-SINGEN - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCPRI1F268SPA1,Prisca Chair_F268,210.0,3381.0
AQU49LCW,XBH011612/019,2016-12-08,"Xuất bán T12/019 - BRAUSIN-SINGEN - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTSDIA1F268SC1,Diana Footres_F268,11.0,170.5
AQU49LCW,XBH011612/017,2016-12-08,"Xuất bán T12/017 - OPTISCHWENI-CHWEINFURT - LSX 42(PI:LT14216LC,LT14616LC,LT15316LC)",LTTREC1F268SC1,Rect Table_F268,12.0,888.0
AQU49LCW,XBH011612/019,2016-12-08,"Xuất bán T12/019 - BRAUSIN-SINGEN - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTTSQU1F268SC1,Square Table_F268,22.0,1056.0
AQU49LCW,XBH011612/018,2016-12-08,"Xuất bán T12/018 - BUSWIE-WIESMOOR - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCDIA1F268SCA1,Diana Chair_F268,18.0,520.2
AQU49LCW,XBH011612/018,2016-12-08,"Xuất bán T12/018 - BUSWIE-WIESMOOR - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCDIA1F268SCK2,Diana Position Chair_F268,48.0,1968.0
AQU49LCW,XBH011612/018,2016-12-08,"Xuất bán T12/018 - BUSWIE-WIESMOOR - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCGEN1F268SP1,Genova Chair_F268,32.0,710.4
AQU49LCW,XBH011612/018,2016-12-08,"Xuất bán T12/018 - BUSWIE-WIESMOOR - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCPRI1F268SPA1,Prisca Chair_F268,60.0,966.0
AQU49LCW,XBH011612/018,2016-12-08,"Xuất bán T12/018 - BUSWIE-WIESMOOR - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTSDIA1F268SC1,Diana Footres_F268,6.0,93.0
AQU49LCW,XBH011612/018,2016-12-08,"Xuất bán T12/018 - BUSWIE-WIESMOOR - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTTREC1F268SC1,Rect Table_F268,6.0,444.0
AQU49LCW,XBH011612/019,2016-12-08,"Xuất bán T12/019 - BRAUSIN-SINGEN - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTBDIA1F268SCA1,Diana Lounger_F268,4.0,320.0
AQU49LCW,XBH011612/019,2016-12-08,"Xuất bán T12/019 - BRAUSIN-SINGEN - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCDIA1F268SCA1,Diana Chair_F268,20.0,578.0
AQU49LCW,XBH011612/019,2016-12-08,"Xuất bán T12/019 - BRAUSIN-SINGEN - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCVIS1F268SP1,Visby chair F268,140.0,1722.0
AQU49LCW,XBH011612/019,2016-12-08,"Xuất bán T12/019 - BRAUSIN-SINGEN - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCDIA1F268SCK2,Diana Position Chair_F268,34.0,1394.0
AQU49LCW,XBH011612/019,2016-12-08,"Xuất bán T12/019 - BRAUSIN-SINGEN - LSX 42 (PI:LT14216LC,LT14616LC,LT15316LC)",LTCGEN1F268SP1,Genova Chair_F268,96.0,2131.2
LIK49BET,XBH011612/016,2016-12-07,Xuất bán T12/016 - 4511045686/100 - LSX 48,LTCCAV1F310AP1,Cavallino Chair_AL_F310,720.0,10080.0
LIK45JYS,XBH011612/015,2016-12-07,Xuất bán T12/015 - LTINV7038- LSX 35,LTCBIR2F310SP1,New Birkemose Chair_F310,1976.0,20056.4
LIK45JYS,XBH011612/014,2016-12-07,Xuất bán T12/014 - LTINV7005- LSX 35,LTCBIR2F310SP1,New Birkemose Chair_F310,1976.0,20056.4
MET852MGB,XBH011612/013,2016-12-06,Xuất bán T12/013 - LT-ME25/063-1- LSX 49,LTCTON1F310SP1,Tona Chair_F310,620.0,12586.0
MET852MGB,XBH011612/012,2016-12-06,Xuất bán T12/012 - LT-ME41/700-2- LSX 49,LTTROUTF343S1WI,LT-ME41 ( Round table )_F343,159.0,12720.0
MET852MGB,XBH011612/011,2016-12-05,Xuất bán T12/011 - LT- ME 51/ 010-3 - LSX 49,LTCBIS1F310SP1,Bistro Chair_F310,1400.0,14700.0
MET852MGB,XBH011612/010,2016-12-05,Xuất bán T12/010 - LT- ME 51/ 010-3 - LSX 49,LTCBIS1F310SP1,Bistro Chair_F310,1400.0,14700.0
LIK46JYS,XBH011612/118,2016-12-31,Xuất bán T12/118 - LTINV4162 - LSX 65,LTCGUD1F310SPA1,Gudhjem Chair_F310,1512.0,16783.2
LIK46JYS,XBH011612/119,2016-12-31,Xuất bán T12/119 - LTINV7163- LSX 65,LTCGUD1F310SPA1,Gudhjem Chair_F310,1512.0,16783.2
AQU49LCW,XBH011612/113,2016-12-31,Xuất bán T12/113 - BRAUOFFE- OFENBURG2- LSX 42,LTRDIN11160ACK1,Dinning Sofa Set_Right_F1160,6.0,354.0
AQU49LCW,XBH011612/114,2016-12-31,Xuất bán T12/114 - RUTLUBLUBLJANA2 - LSX 42,LTBDIA1F268SCA1,Diana Lounger_F268,14.0,1120.0
AQU49LCW,XBH011612/114,2016-12-31,Xuất bán T12/114 - RUTLUBLUBLJANA2 - LSX 42,LTRDIN11160ACK1,Dinning Sofa Set_Right_F1160,6.0,354.0
AQU49LCW,XBH011612/114,2016-12-31,Xuất bán T12/114 - RUTLUBLUBLJANA2 - LSX 42,LTTDIN11160ACK1,Dinning Sofa Set_Table_F1160,6.0,354.0
AQU49LCW,XBH011612/114,2016-12-31,Xuất bán T12/114 - RUTLUBLUBLJANA2 - LSX 42,LTTJAP1F268SC1,Japan Sofa Table_F268,34.0,1385.5
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTBDIA1F268SCA1,Diana Lounger_F268,9.0,720.0
AQU49LCW,XBH011612/115,2016-12-31,Xuất bán T12/115 - RUTLUBLUBLJANA1 - LSX 42,LTBALB1F310SCK1,Albi Bench_F310,97.0,3880.0
AQU49LCW,XBH011612/115,2016-12-31,Xuất bán T12/115 - RUTLUBLUBLJANA1 - LSX 42,LTCALB1F310SCK1,Albi Armchair_F310,194.0,3880.0
LIK46JYS,XBH011612/117,2016-12-31,Xuất bán T12/117 - LTINV9348 - LSX 65,LTCGUD1F310SPA1,Gudhjem Chair_F310,1512.0,16783.2
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTCDIA1F268SCK2,Diana Position Chair_F268,34.0,1394.0
AQU49LCW,XBH011612/114,2016-12-31,Xuất bán T12/114 - RUTLUBLUBLJANA2 - LSX 42,LTMDIN21160ACA1,Dinning Sofa Set_Middle 2 seater w/o armrest_F1160,6.0,354.0
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTMDIN21160ACA2,Dinning Sofa Set_Middle 2 seater w 1 armrest_F1160,12.0,849.6
AQU49LCW,XBH011612/113,2016-12-31,Xuất bán T12/113 - BRAUOFFE- OFENBURG2- LSX 42,LTTDIN11160ACK1,Dinning Sofa Set_Table_F1160,6.0,354.0
AQU49LCW,XBH011612/113,2016-12-31,Xuất bán T12/113 - BRAUOFFE- OFENBURG2- LSX 42,LTTJAP1F268SC1,Japan Sofa Table_F268,9.0,366.75
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTTREC1F268SC1,Rect Table_F268,7.0,518.0
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTTSQU1F268SC1,Square Table_F268,2.0,96.0
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTTJAP1F268SC1,Japan Sofa Table_F268,6.0,244.5
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTODIN11160ACA1,Dinning Sofa Set_Ottoman_F1160,12.0,849.6
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTMDIN21160ACA1,Dinning Sofa Set_Middle 2 seater w/o armrest_F1160,12.0,849.6
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTCGEN1F268SP1,Genova Chair_F268,20.0,444.0
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTLDIN11160ACK1,Dinning Sofa Set_Left_F1160,12.0,849.6
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTCVIS1F268SP1,Visby chair F268,7.0,86.1
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTCPRI1F268SPA1,Prisca Chair_F268,180.0,2898.0
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTCJAPRF268SC1,Japan Sofa Right_F268,6.0,244.5
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTCJAPMF268SC1,Japan Sofa Middle_F268,6.0,244.5
AQU49LCW,XBH011612/114,2016-12-31,Xuất bán T12/114 - RUTLUBLUBLJANA2 - LSX 42,LTMDIN21160ACA2,Dinning Sofa Set_Middle 2 seater w 1 armrest_F1160,6.0,354.0
AQU49LCW,XBH011612/115,2016-12-31,Xuất bán T12/115 - RUTLUBLUBLJANA1 - LSX 42,LTCBIR1F274SPA1,Birkemose (Jubi) Chair _F274,33.0,524.7
AQU49LCW,XBH011612/115,2016-12-31,Xuất bán T12/115 - RUTLUBLUBLJANA1 - LSX 42,LTSDIA1F268SC1,Diana Footres_F268,10.0,155.0
AQU49LCW,XBH011612/114,2016-12-31,Xuất bán T12/114 - RUTLUBLUBLJANA2 - LSX 42,LTLDIN11160ACK1,Dinning Sofa Set_Left_F1160,6.0,354.0
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTCVIS1F268SP1,Visby chair F268,68.0,836.4
AQU49LCW,XBH011612/115,2016-12-31,Xuất bán T12/115 - RUTLUBLUBLJANA1 - LSX 42,LTCPRI1F268SPA1,Prisca Chair_F268,180.0,2898.0
AQU49LCW,XBH011612/115,2016-12-31,Xuất bán T12/115 - RUTLUBLUBLJANA1 - LSX 42,LTCGEN1F268SP1,Genova Chair_F268,100.0,2220.0
AQU49LCW,XBH011612/115,2016-12-31,Xuất bán T12/115 - RUTLUBLUBLJANA1 - LSX 42,LTTALB1F310SCK1,Albi Table_F310,97.0,3880.0
AQU49LCW,XBH011612/115,2016-12-31,Xuất bán T12/115 - RUTLUBLUBLJANA1 - LSX 42,LTTSQU1F268SC1,Square Table_F268,25.0,1200.0
AQU49LCW,XBH011612/113,2016-12-31,Xuất bán T12/113 - BRAUOFFE- OFENBURG2- LSX 42,LTMDIN21160ACA2,Dinning Sofa Set_Middle 2 seater w 1 armrest_F1160,6.0,354.0
AQU49LCW,XBH011612/115,2016-12-31,Xuất bán T12/115 - RUTLUBLUBLJANA1 - LSX 42,LTTREC1F268SC1,Rect Table_F268,15.0,1110.0
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTMDIN21160ACA1,Dinning Sofa Set_Middle 2 seater w/o armrest_F1160,8.0,472.0
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTMDIN21160ACA2,Dinning Sofa Set_Middle 2 seater w 1 armrest_F1160,8.0,472.0
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTODIN11160ACA1,Dinning Sofa Set_Ottoman_F1160,8.0,472.0
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTSDIA1F268SC1,Diana Footres_F268,10.0,155.0
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTTDIN11160ACK1,Dinning Sofa Set_Table_F1160,8.0,472.0
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTLDIN11160ACK1,Dinning Sofa Set_Left_F1160,8.0,472.0
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTTSQU1F268SC1,Square Table_F268,20.0,960.0
AQU49LCW,XBH011612/114,2016-12-31,Xuất bán T12/114 - RUTLUBLUBLJANA2 - LSX 42,LTCJAPRF268SC1,Japan Sofa Right_F268,34.0,1385.5
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTCPRI1F268SPA1,Prisca Chair_F268,108.0,1738.8
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTCGEN1F268SP1,Genova Chair_F268,80.0,1776.0
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTCDIA1F268SCK2,Diana Position Chair_F268,30.0,1230.0
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTCBIR1F274SPA1,Birkemose (Jubi) Chair _F274,33.0,524.7
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTBDIA1F268SCA1,Diana Lounger_F268,18.0,1440.0
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTTREC1F268SC1,Rect Table_F268,10.0,740.0
SSI31SSI,XBH011612/116,2016-12-31,Xuất bán T12/116 - 023- LSX 46,LTCTON1H224APA1,Liverpool Stacking Chair_F224,416.0,12896.0
AQU49LCW,XBH011612/110,2016-12-31,Xuất bán T12/110 - RUTKLA KLAGENFURT - LSX 42,LTRDIN11160ACK1,Dinning Sofa Set_Right_F1160,8.0,472.0
AQU49LCW,XBH011612/114,2016-12-31,Xuất bán T12/114 - RUTLUBLUBLJANA2 - LSX 42,LTCJAPMF268SC1,Japan Sofa Middle_F268,34.0,1385.5
AQU49LCW,XBH011612/114,2016-12-31,Xuất bán T12/114 - RUTLUBLUBLJANA2 - LSX 42,LTCJAPLF268SC1,Japan Sofa Left_F268,34.0,1385.5
AQU49LCW,XBH011612/114,2016-12-31,Xuất bán T12/114 - RUTLUBLUBLJANA2 - LSX 42,LTCDIA1F268SCK2,Diana Position Chair_F268,20.0,820.0
AQU49LCW,XBH011612/115,2016-12-31,Xuất bán T12/115 - RUTLUBLUBLJANA1 - LSX 42,LTCVIS1F268SP1,Visby chair F268,68.0,836.4
AQU49LCW,XBH011612/113,2016-12-31,Xuất bán T12/113 - BRAUOFFE- OFENBURG2- LSX 42,LTODIN11160ACA1,Dinning Sofa Set_Ottoman_F1160,6.0,354.0
AQU49LCW,XBH011612/111,2016-12-31,Xuất bán T12/111 - GRUGAIM-GAIMERSHEIM NEWMŨM- MŨNSTER - LSX 42,LTCJAPLF268SC1,Japan Sofa Left_F268,6.0,244.5
AQU49LCW,XBH011612/113,2016-12-31,Xuất bán T12/113 - BRAUOFFE- OFENBURG2- LSX 42,LTMDIN21160ACA1,Dinning Sofa Set_Middle 2 seater w/o armrest_F1160,6.0,354.0
AQU49LCW,XBH011612/112,2016-12-31,Xuất bán T12/112 - HAINKIR-KIRCHLENGERN - LSX 42,LTCJAPLF268SC1,Japan Sofa Left_F268,5.0,203.75
LIK45JYS,XBH011612/120,2016-12-31,Xuất bán T12/120 - LTINV3666-  LSX 52,LTTNEW1F310SCA1,Idskov Lounge Set_Table_F310,80.0,3253.6
LIK45JYS,XBH011612/120,2016-12-31,Xuất bán T12/120 - LTINV3666-  LSX 52,LTCNEW2F310SCA1,Idskov Lounge Set_Bench_F310,80.0,1650.4
