211;LTPPEK1H274SK1;Peking Planter_H274;Xuất bán T05/30-LT-JOHANRO29012016  ngày ETD 15/5/2016;24.5
212;LTPSQU3H274SK1;Set 3 Square Planter_H274;Xuất bán T05/30-LT-JOHANRO29012016  ngày ETD 15/5/2016;7.0
213;LTPSRO1H274SK1;S-Round Planter_H274;Xuất bán T05/30-LT-JOHANRO29012016  ngày ETD 15/5/2016;7.1
214;LTRDIN11160ACK1;Dinning Sofa Set_Right_F1160;Xuất T02/053-LACASAWAREHOUSE 3 (169872, 158103)-LSX 42;74.0
215;LTSAM00003WI;Mẫu Scout Bar Chair;Xuất mẫu cho khách hàng theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 24/5/2016;0.0
216;LTSAM00032WI;Mẫu Gudhjem chair;Xuất mẫu cho khách hàng theo phiếu yêu cầu xuất xưởng ngày 12/7/2016,khách hàng chịu tiền phí+90% tiền mẫu;11.0
217;LTSAM00033WI;Mẫu Bork chair;Xuất mẫu theo phiếu yêu cầu xuất xưởng ngày 5/12/2016 (MẪU PHÁT TRIỂN, không thu tiền);0.0
218;LTSAM00035WI;Mẫu Skive chair_LSX16011;Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại;0.0
219;LTSAM00037WI;Mẫu Bogense bench_LSX16011;Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại;0.0
220;LTSAM00048WI;Mẫu Gudhjem bench;Xuất mẫu gửi cho khách hàng theo phiếu ngày  26/7/2016,cước vận chuyển khách hàng chịu ;0.0
221;LTSAM00050WI;Mẫu LT-ME26;Xuất mẫu theo phiếu yêu cầu xuất xửơng ngày 18.4.2017- mẫu không thu tiền;0.0
222;LTSAM00053WI;Mẫu LT-ME25;Xuất mẫu theo phiếu yêu cầu xuất xửơng ngày 18.4.2017- mẫu không thu tiền;0.0
223;LTSAM00054WI;Mẫu LT-ME23;Xuất  mẫu cho khách hàng theo phiếu xuất xưởng ngày 25/10/2016,Gửi mẫu đối chứng không thu hồi, khách hàng chịu cước;0.0
224;LTSAM00064WI;Mẫu Prisca bench_F310;Xuất mẫu theo phiếu yêu cầu xuất xưởng ngày 20/10/2016;0.0
225;LTSAM00068WI;Mẫu LT-ME53 (Labing chair);Xuất mẫu theo phiếu yêu cầu xuất xửơng ngày 18.4.2017- mẫu không thu tiền;0.0
226;LTSAM00075WI;Mẫu LT-ME29;Xuất chở mẫu seal mừa 2016 đi TUV update test theo phiếu yêu câu xuất xưỏng nagỳ 20.4.2017;0.0
227;LTSAM00079WI;Mẫu LT-ME54 (Jullerup chair);Xuất  mẫu cho khách hàng theo phiếu xuất xưởng ngày 25/10/2016,Gửi mẫu đối chứng không thu hồi, khách hàng chịu cước;0.0
228;LTSAM00089WI;Mẫu MARA CHAIR_LSX16031;Xuất bán hàng mẫu -SAMPLE 06052016;11.0
229;LTSAM00090WI;Mẫu GUDHJEM CHAIR_LSX16031;Xuất bán hàng mẫu -SAMPLE 06052016;13.0
230;LTSAM00091WI;Mẫu BORK CHAIR_LSX16031;Xuất bán hàng mẫu -SAMPLE 06052016;17.0
231;LTSAM00092WI;Mẫu Angebot Garden set (K/D)_LSX16031;Xuất bán hàng mẫu -SAMPLE 06052016;132.0
232;LTSAM00093WI;Mẫu Sectional roma set (K/D)_LSX16031;Xuất bán hàng mẫu -SAMPLE 06052016;179.0
233;LTSAM00097WI;Mẫu Swatch Dây;Xuất mẫu gửi khách hàng theo phiếu yêu cầu xuất xưởng duyệt ngày 22/6/2016;0.0
234;LTSAM00098WI;Mẫu Rest Chair H274_LSX16035;Xuất bán T05/18-7125  ngày ETD 14/5/2016;74.0
235;LTSAM00099WI;Mẫu Rest Chair F322_LSX16035;Xuất bán T05/18-7125  ngày ETD 14/5/2016;78.0
236;LTSAM00102WI;Mẫu Marid chair_ LSX16028;Xuất hàng chào hàng LSXM 28 theo phiếu yêu cầu xuất xưởng được duyệt ngày 11/5/2016 mẫu không thu tiền;0.0
237;LTSAM00103WI;Mẫu Davi chair_ LSX16028;Xuất hàng chào hàng LSXM 28 theo phiếu yêu cầu xuất xưởng được duyệt ngày 11/5/2016 mẫu không thu tiền;0.0
238;LTSAM00104WI;Mẫu Fulham sofa 3 seaters chair_ LSX16028;Xuất hàng chào hàng LSXM 28 theo phiếu yêu cầu xuất xưởng được duyệt ngày 11/5/2016 mẫu không thu tiền;0.0
239;LTSAM00105WI;Mẫu Roma sofa set_ LSX16028;Xuất hàng chào hàng LSXM 28 theo phiếu yêu cầu xuất xưởng được duyệt ngày 11/5/2016 mẫu không thu tiền;0.0
240;LTSAM00116WI;Mẫu LTGL-SS17-11_LSX16036;Xuất hàng mẫu chào hàng- LSXM 44+36 theo phiếu yêu cầu xuất xưởng được duyệt ngày 13/5/2016 mẫu không thu tiền;0.0
241;LTSAM00117WI;Mẫu Bella set_LSX16036;Xuất hàng mẫu chào hàng- LSXM 44+36 theo phiếu yêu cầu xuất xưởng được duyệt ngày 13/5/2016 mẫu không thu tiền;0.0
242;LTSAM00118WI;Mẫu Thessaly set_LSX16044;Xuất hàng mẫu chào hàng- LSXM 44+36 theo phiếu yêu cầu xuất xưởng được duyệt ngày 13/5/2016 mẫu không thu tiền;0.0
243;LTSAM00119WI;Mẫu Obi set_LSX16044;Xuất hàng mẫu chào hàng- LSXM 44+36 theo phiếu yêu cầu xuất xưởng được duyệt ngày 13/5/2016 mẫu không thu tiền;0.0
244;LTSAM00120WI;Mẫu Visbi Chair_LSX16047;Xuất hàng mẫu chào hàng- LSXM 47 theo phiếu yêu cầu xuất xưởng được duyệt ngày 14/5/2016 mẫu không thu tiền;0.0
245;LTSAM00121WI;Mẫu Sectional Roma Set_DAN;Xuất hàng mẫu chào hàng- LSXM 47 theo phiếu yêu cầu xuất xưởng được duyệt ngày 14/5/2016 mẫu không thu tiền;0.0
246;LTSAM00122WI;Mẫu Lamony Set;Xuất bán mẫu cho khách hàng theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 14/5/2016;382.9
247;LTSAM00123WI;Mẫu Linki Chair;Xuất bán mẫu cho khách hàng theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 14/5/2016;30.5
248;LTSAM00124WI;Mẫu LT-ME50 dây F210_LSX16042;Xuất hàng mẫu đi text theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 16/05/2016;0.0
249;LTSAM00131WI;Mẫu New Romantic Chair;Xuất mẫu cho khách hàng mượn đến ngày 5/6/2016 trả mẫu theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 25/05/2016;0.0
250;LTSAM00132WI;Mẫu New Sageby table;Xuất mẫu cho khách hàng mượn đến ngày 5/6/2016 trả mẫu theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 25/05/2016;0.0
251;LTSAM00133WI;Mẫu New Bork Set;Xuất mẫu cho khách hàng mượn đến ngày 5/6/2016 trả mẫu theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 25/05/2016;0.0
252;LTSAM00134WI;Mẫu Chaise Longue;Xuất mẫu cho khách hàng mượn đến ngày 5/6/2016 trả mẫu theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 25/05/2016;0.0
253;LTSAM00135WI;Mẫu New Chair W/O ArmRest;Xuất mẫu cho khách hàng mượn đến ngày 5/6/2016 trả mẫu theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 25/05/2016;0.0
254;LTSAM00136WI;Mẫu 3 Seater sofa Single;Xuất mẫu cho khách hàng mượn đến ngày 5/6/2016 trả mẫu theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 25/05/2016;0.0
255;LTSAM00137WI;Mẫu Round Table;Xuất mẫu cho khách hàng mượn đến ngày 5/6/2016 trả mẫu theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 25/05/2016;0.0
256;LTSAM00140WI;Mẫu Mara Chair LSXM16034;Xuất bán hàng theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 30/05/2016, khách hàng chịu tiền test;0.0
257;LTSAM00141WI;Mẫu Rest table T59 dây F333 LSXM16034;Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016;50.0
258;LTSAM00142WI;Mẫu Rest table T59 dây F332 LSXM16034;Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016;50.0
259;LTSAM00143WI;Mẫu Round table_DAN;Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016;50.0
260;LTSAM00144WI;Mẫu Round table T62-2 dây F333 LSXM16034;Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016;32.0
261;LTSAM00145WI;Mẫu Round table T62-3 dây F332 LSXM16034;Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016;33.0
262;LTSAM00146WI;Mẫu Gudhjem Chair dây F333 LSXM16034;Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016;11.5
263;LTSAM00147WI;Mẫu Gudhjem Chair dây F332 LSXM16034;Xuất bán hàng theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 30/05/2016, khách hàng chịu tiền test;0.0
264;LTSAM00148WI;Mẫu Section Roma Set S70_F333;Xuất bán hàng theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 30/05/2016, khách hàng chịu tiền test;0.0
265;LTSAM00149WI;Mẫu Recliner Chair R75 _F333 LSXM16034;Xuất bán hàng theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 30/05/2016, khách hàng chịu tiền test;0.0
266;LTSAM00150WI;Mẫu Square Table T11 _F333 LSXM16034;Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016;22.0
267;LTSAM00152WI;Mẫu Single sofa S70_F333 LSXM16034;Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016;48.0
268;LTSAM00153WI;Mẫu Footrest S70_F333 LSXM16034;Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016;21.0
269;LTSAM00154WI;Mẫu 2 seater sofa S70_F333 LSXM16034;Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016;67.0
270;LTSAM00155WI;Mẫu 3 seater sofa S70_F333 LSXM16034;Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016;87.0
271;LTSAM00156WI;Mẫu Coffee table S70_F333 LSXM16034;Xuất hàng+mẫu cho khách hàng , khách hàng chịu tiền test, ngày ETD 5/6/2016;24.0
272;LTSAM00167WI;Mẫu Corner Sofa Set_Left;Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại;0.0
273;LTSAM00168WI;Mẫu Corner Sofa Set_Right;Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại;0.0
274;LTSAM00169WI;Mẫu Corner Sofa Set_Middle;Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại;0.0
275;LTSAM00170WI;Mẫu Corner Sofa Set_Corner;Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại;0.0
276;LTSAM00171WI;Mẫu Corner Sofa Set_Table_FE;Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại;0.0
277;LTSAM00172WI;Mẫu Corner Sofa Set_ArmChair;Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại;0.0
278;LTSAM00175WI;Mẫu Polden Chair;Xuất hàng mẫu cho khác hàng mượn đến 5/7/2016 khách sẽ sẽ trả lại;0.0
279;LTSAM00177WI;Mẫu Bork Chair_ F310;Xuất mẫu cho khách hàng theo phiếu yêu cầu xuất xưởng ngày 12/7/2016,khách hàng chịu tiền phí+90% tiền mẫu;17.0
280;LTSAM00182WI;Mẫu Gartengarnitur Set_Table;Xuất hàng mẫu đi text theo phiếu yêu cầu xuất xưởng đã được duyệt ngày 7/6/2016;0.0
281;LTSAM00183WI;Mẫu Gudhjem Chair (Nhôm);Xuất mẫu theo phiếu yêu cầu xuất xưởng ngày 2/7/2016, mẫu không thu tiền, khách hàng chịu tiền ;0.0
282;LTSAM00184WI;Mẫu Gudhjem Chair dây F310;Xuất hàng theo phiếu yêu cầu xuất xưởng ngày 6/10/2016;0.0
283;LTSAM00185WI;Mẫu Relax chair_dây F310;Xuất mẫu theo phiếu yêu cầu xuất xưởng ngày 2/7/2016, mẫu không thu tiền, khách hàng chịu tiền ;0.0
284;LTSAM00186WI;Mẫu Side Table Dây F310;Xuất mẫu theo phiếu yêu cầu xuất xưởng ngày 2/7/2016, mẫu không thu tiền, khách hàng chịu tiền ;0.0
285;LTSAM00187WI;Mẫu Torino Set F310;Xuất mẫu theo phiếu yêu cầu xuất xưởng ngày 2/7/2016, mẫu không thu tiền, khách hàng chịu tiền ;0.0
286;LTSAM00188WI;Mẫu 3 Seaters sofa;Xuất mẫu theo phiếu yêu cầu xuất xưởng ngày 2/7/2016, mẫu không thu tiền, khách hàng chịu tiền ;0.0
287;LTSAM00189WI;Mẫu New Jubi Chair_ 4 chỉ đen;Xuất mẫu cho khác hàng theo phiếu yêu cầu duyệt xuất xưởng ngày 4/7/2016, cước vận chuyển khách hàng chịu;0.0
288;LTSAM00190WI;Mẫu New Jubi Chair_ 4 chỉ nâu;Xuất mẫu cho khác hàng theo phiếu yêu cầu duyệt xuất xưởng ngày 4/7/2016, cước vận chuyển khách hàng chịu;0.0
289;LTSAM00195WI;Mẫu Copenhagen Chair;Xuất mẫu cho khác hàng theo phiếu yêu cầu xuất xưởng ngày 12/7/2016, nếu không có đơn hàng thì khách sẽ chịu tiền mẫu;51.0
290;LTSAM00196WI;Mẫu Corner Sofa Set;Xuất mẫu cho khác hàng theo phiếu yêu cầu xuất xưởng ngày 12/7/2016, nếu không có đơn hàng thì khách sẽ chịu tiền mẫu;307.0
291;LTSAM00198WI;Mẫu Art 86800894 Chair;Xuất mẫu cho khác hàng theo phiếu yêu cầu xuất xưởng ngày 12/7/2016, nếu không có đơn hàng thì khách sẽ chịu tiền mẫu;51.0
292;LTSAM00199WI;Mẫu Copenhagen Set;Xuất mẫu cho khác hàng theo phiếu yêu cầu xuất xưởng ngày 12/7/2016, nếu không có đơn hàng thì khách sẽ chịu tiền mẫu;263.0
293;LTSAM00200WI;Mẫu Sageby Dining Set;Xuất mẫu cho khách hàng theo phiếu yêu cầu xuất xưởng ngày 12/7/2016,khách hàng chịu tiền phí+90% tiền mẫu;198.0
294;LTSAM00202WI;Mẫu LT-ME60;Xuất  mẫu cho khách hàng theo phiếu xuất xưởng ngày 25/10/2016,Gửi mẫu đối chứng không thu hồi, khách hàng chịu cước;0.0
295;LTSAM00203WI;Mẫu Jersey sofa;Xuất mẫu gửi cho khách hàng theo phiếu ngày  26/7/2016,cước vận chuyển khách hàng chịu ;0.0
296;LTSAM00204WI;Mẫu Bari sofa;Xuất mẫu gửi cho khách hàng theo phiếu ngày  26/7/2016,cước vận chuyển khách hàng chịu ;0.0
297;LTSAM00217WI;Mẫu Obi Chair;Xuất mẫu đi test theo INVOICE ngày 12/7/2016;0.0
298;LTSAM00218WI;Mẫu Square Table _F310;Xuất mẫu cho khách hàng  đi test theo phiếu yêu cầu xuất xưởng ngày 20/8/2016,cước vận chuyển khách hàng chịu;0.0
299;LTSAM00219WI;Mẫu Rect Table;Xuất mẫu cho khách hàng  đi test theo phiếu yêu cầu xuất xưởng ngày 20/8/2016,cước vận chuyển khách hàng chịu;0.0
300;LTSAM00220WI;Mẫu Prisca Chair _F310;Xuất mẫu cho khách hàng  đi test theo phiếu yêu cầu xuất xưởng ngày 20/8/2016,cước vận chuyển khách hàng chịu;0.0
301;LTSAM00221WI;Mẫu Sosan NewGas Chair _F310;Xuất mẫu theo phiếu yêu cầu xuất xưởng ngày 20/10/2016;0.0
302;LTSAM00222WI;Mẫu Teneriffa Chair _F310;Xuất mẫu theo phiếu yêu cầu xuất xưởng ngày 20/10/2016;0.0
303;LTSAM00228WI;Mẫu ARS Table;Xuất mẫu đi test lần 2 theo phiếu yêu cầu xuất xưởng ngày 12/9/2016\;0.0
304;LTSAM00229WI;Mẫu Odda Table;Xuất mẫu đối chứng đi test theo phiếu yêu cầu xuất xưởng nagyf 298/2016;0.0
305;LTSAM00230WI;Mẫu LT-ME51;Xuất  mẫu cho khách hàng theo phiếu xuất xưởng ngày 25/10/2016,Gửi mẫu đối chứng không thu hồi, khách hàng chịu cước;0.0
306;LTSAM00243WI;Mẫu Gudhjem Chair_F310; Xuất mẫu đi test theo phiếu yêu cầu xuất xưởng ngày 22/11/2016- Khách hàng chịu tiền test mục 2+3;0.0
307;LTSAM00244WI;Mẫu Idskod Armchair;Xuất hàng theo phiếu yêu cầu xuất xưởng ngày 6/10/2016;0.0
308;LTSAM00245WI;Mẫu Idskod Sofa 2 Seater;Xuất hàng theo phiếu yêu cầu xuất xưởng ngày 6/10/2016;0.0
309;LTSAM00250WI;Mẫu Japan Set_F268;Xuất hàng mẫu theo INVOICE  ngày 14/10/2015, mẫu không thu tiền;0.0
310;LTSAM00251WI;Mẫu New Bork Loungeset_F314;Xuất hàng mẫu theo INVOICE  ngày 14/10/2015, mẫu không thu tiền;0.0
311;LTSAM00252WI;Mẫu Balkony Set;Xuất hàng mẫu theo INVOICE  ngày 14/10/2015, mẫu không thu tiền;0.0
312;LTSAM00254WI;Mẫu Rect Table_F310;Xuất mẫu theo phiếu yêu cầu xuất xưởng ngày 20/10/2016;0.0
313;LTSAM00272WI;Mẫu LT-ME41 ( Round table )_F343;Xuất chở mẫu seal mừa 2016 đi TUV update test theo phiếu yêu câu xuất xưỏng nagỳ 20.4.2017;0.0
314;LTSAM00294WI;Mẫu Natsu 2 Seater_F332;Xuất mẫu test cho khách hàng theo phiếu yêu cầu  xuất xưởng ngày 18/1/2016-  khách hàng chịu tiền test;0.0
315;LTSAM00298WI;Mẫu Relax Sunlounger_F332;Xuất mẫu test cho khách hàng theo phiếu yêu cầu  xuất xưởng ngày 18/1/2016-  khách hàng chịu tiền test;0.0
316;LTSAM00302WI;Mẫu LT-ME 74;Xuất mẫu  theo phiếu yêu cầu xuất xưởng ngày 20/1/2016- mẫu không thu tiền;0.0
317;LTSAM00303WI;Mẫu LT-ME 75;Xuất mẫu  theo phiếu yêu cầu xuất xưởng ngày 20/1/2016- mẫu không thu tiền;0.0
318;LTSAM00338WI;Mẫu Round Table_F1160;XUẤT BÁN HÀNG MÃU- LACASAWAREHOUSE 4;95.0
319;LTSAM00339WI;Mẫu Copenhagen Chair_H224;XUẤT BÁN HÀNG MÃU- LACASAWAREHOUSE 4;53.0
320;LTSAM00341WI;Mẫu Bistro Chair_F310;XUẤT BÁN HÀNG MÃU- LACASAWAREHOUSE 4;12.9
321;LTSAM00343WI;Mẫu Steel Stackable Armchair_F413;XUẤT BÁN HÀNG MÃU- LACASAWAREHOUSE 4;19.9
322;LTSAM00346WI;Mẫu Q7 Chair_H279;XUẤT BÁN HÀNG MÃU- LACASAWAREHOUSE 4;52.0
323;LTSAM00352WI;Mẫu Balkon Set_F401;XUẤT BÁN HÀNG MÃU- LACASAWAREHOUSE 4;0.0
324;LTSAM00353WI;Mẫu Torino Set_F268;XUẤT BÁN HÀNG MÃU- LACASAWAREHOUSE 4;183.0
325;LTSAM00354WI;Mẫu Berga Set;Xuất bán hàng mẫu- LSX mẫu 103- HGS17317785;100.0
326;LTSAM00355WI;Mẫu Alessa Dining Table;Xuất bán hàng mẫu- LSX mẫu 103- HGS17317785;110.0
327;LTSAM00356WI;Mẫu Kairo Lounge Set;Xuất bán hàng mẫu- LSX mẫu 103- HGS17317785;195.0
328;LTSAM00357WI;Mẫu Kairo Stacking Chair;Xuất bán hàng mẫu- LSX mẫu 103- HGS17317785;12.9
329;LTSAM00358WI;Mẫu Tunis Dining Chair;Xuất bán hàng mẫu- LSX mẫu 103- HGS17317785;19.9
330;LTSAM00359WI;Mẫu Mila Move Chair;Xuất bán hàng mẫu- LSX mẫu 103- HGS17317785;35.0
331;LTSAM00391WI;Mẫu Prisca Bench K/D_H085;Xuất mẫu đối chứng gửi khách hàng kèm theo cont ngày 28.3.2017;0.0
332;LTSAM00392WI;Mẫu Prisca Bench K/D_Dây 10 chỉ nâu;Xuất mẫu đối chứng gửi khách hàng kèm theo cont ngày 28.3.2017;0.0
333;LTSAM00393WI;Mẫu Muskoka Armchair_F310;Xuất mẫu đi đối chứng theo phiếu yêu cầu xuất xưỏng ngày 13.4.2017-;0.0
334;LTSAM00395WI;Mẫu Cavalino Armchair_F314;Xuất trả mẫu cho khách hàng theo phiếu yêu cầu xuất xửong ngày 24.3.2017;0.0
335;LTSAM00405WI;Mẫu Roma Set_Left Armchair_H224;Xuất mẫu đi đối chứng theo phiếu yêu cầu xuất xưỏng ngày 13.4.2017-;0.0
336;LTSAM00406WI;Mẫu Roma Set_Right Armchair_H224;Xuất mẫu đi đối chứng theo phiếu yêu cầu xuất xưỏng ngày 13.4.2017-;0.0
337;LTSAM00407WI;Mẫu Roma Set_Armchair_H224;Xuất mẫu đi đối chứng theo phiếu yêu cầu xuất xưỏng ngày 13.4.2017-;0.0
338;LTSAM00408WI;Mẫu Roma Set_Corner Chair_H224;Xuất mẫu đi đối chứng theo phiếu yêu cầu xuất xưỏng ngày 13.4.2017-;0.0
339;LTSAM00409WI;Mẫu Roma Set_Table_H224;Xuất mẫu đi đối chứng theo phiếu yêu cầu xuất xưỏng ngày 13.4.2017-;0.0
340;LTSAM00428WI;Mẫu Planter 4 chỉ đen (Lớn);Xuất mẫu đi duyệt khách hàng theo phiếu yêu cầu xuất xửong ngày 8/4/2017;0.0
341;LTSAM00429WI;Mẫu Planter 4 chỉ đen (Nhỏ);Xuất mẫu đi duyệt khách hàng theo phiếu yêu cầu xuất xửong ngày 8/4/2017;0.0
342;LTSAM00430WI;Mẫu Planter 2 chỉ xám (Lớn);Xuất mẫu đi duyệt khách hàng theo phiếu yêu cầu xuất xửong ngày 8/4/2017;0.0
343;LTSAM00431WI;Mẫu Planter 2 chỉ xám (Nhỏ);Xuất mẫu đi duyệt khách hàng theo phiếu yêu cầu xuất xửong ngày 8/4/2017;0.0
344;LTSAM00432WI;Mẫu Planter 2 chỉ natural (Lớn);Xuất mẫu đi duyệt khách hàng theo phiếu yêu cầu xuất xửong ngày 8/4/2017;0.0
345;LTSAM00433WI;Mẫu Planter 2 chỉ natural (Nhỏ);Xuất mẫu đi duyệt khách hàng theo phiếu yêu cầu xuất xửong ngày 8/4/2017;0.0
346;LTSAM00435WI;Mẫu Atlantie Chair;Xuất mẫu  đi đối chứng cho khách hàng theo phiếu yêu cầu xuất xưỏng ngày 15.4.2017;0.0
347;LTSARSBF332ACA1;Arsenal Long Stool _F332;Xuất bán T10/019 - 15062016  - LSX 48;56.0
348;LTSARSCF332ACA1;Arsenal Central Corner Sofa_F332;Xuất bán T10/019 - 15062016  - LSX 48;56.0
349;LTSARSHF332ACA1;Arsenal Small Stool_F332;Xuất bán T10/019 - 15062016  - LSX 48;25.0
350;LTSARSLF332ACA1;Arsenal Left Corner Sofa_F332;Xuất bán T10/019 - 15062016  - LSX 48;56.0
351;LTSARSRF332ACA1;Arsenal Right Corner Sofa_F332;Xuất bán T10/019 - 15062016  - LSX 48;56.0
352;LTSBOR1F403SCA1;Bork Set_Armchair_F403;Xuất bán T03/159 - 2832 - LSX 81;17.5
353;LTSBOR2F403SCA1;Bork Set_ Sofa 2 Seater_F403;Xuất bán T03/159 - 2832 - LSX 81;35.0
354;LTSCER1F263SK1;Cerdena Living set (sofa)_F263;Xuất bán T05/31-LT8016COFA-1  ngày ETD 18/5/2016;229.9
355;LTSCER1F264SCA1;Cerdena Armchair_F264;Xuất bán T01/046 - LT0417CLFA - LSX 66;52.66
356;LTSCER2F264SCA1;Cerdena Sofa 2 Seater_F264;Xuất bán T03/169 - LT4417CLFA - LSX 83;70.0
357;LTSCER3F264SCA1;Cerdena Sofa 3 Seater_F264;Xuất bán T01/046 - LT0417CLFA - LSX 66;84.11
358;LTSCHE1H224AK1;Chelsea corner sofa corner_H224;Xuất bán T03/0105 - 006 - lLSX 19;102.5
359;LTSCHE2H224AK1;Chelsea corner sofa 2 seater_H224;Xuất bán T03/0105 - 006 - lLSX 19;102.5
360;LTSCHE3H224AK1;Chelsea corner sofa 3 seater_H224;Xuất bán T03/0105 - 006 - lLSX 19;102.5
361;LTSCOR1H374SCA1;Corner Sofa Set_ArmChair_H374;Xuất bán T01/122 - DYKEI - LSX 38;53.0
362;LTSCORC1160ACA1;Corner Sofa Set_Corner Chair_F1160;Xuất bán T01/090 - OSTWIT1 - LSX 42 ;69.4
363;LTSCORCH374SCA1;Corner Sofa Set_Corner_H374;Xuất bán T01/122 - DYKEI - LSX 38;53.0
364;LTSCORL1160ACA1;Corner Sofa Set_Left Chair_F1160;Xuất T02/053-LACASAWAREHOUSE 4 (148058, 155560, 158090, 158103)- LSX 42;86.75
365;LTSCORLH374SCA1;Corner Sofa Set_Left_H374;Xuất bán T01/122 - DYKEI - LSX 38;53.0
366;LTSCORM1160ACA1;Corner Sofa Set_Middle Chair_F1160;Xuất T02/053-LACASAWAREHOUSE 4 (148058, 155560, 158090, 158103)- LSX 42;86.75
367;LTSCORMH374SCA1;Corner Sofa Set_Middle_H374;Xuất bán T01/122 - DYKEI - LSX 38;53.0
368;LTSCORR1160ACA1;Corner Sofa Set_Right Chair_F1160;Xuất T02/053-LACASAWAREHOUSE 4 (148058, 155560, 158090, 158103)- LSX 42;86.75
369;LTSCORRH374SCA1;Corner Sofa Set_Right_H374;Xuất bán T01/122 - DYKEI - LSX 38;53.0
370;LTSDIA1F268S1WI;Diana Footrest_F268_DAN;Xuất bán T01/042 - WANST - STRAUBING - LSX 42;15.5
371;LTSDIA1F268SC1;Diana Footres_F268;Xuất bán T01/022-SPIGROB-GROBWALLSTADT - LSX 42;15.5
372;LTSDYL1H224ACA1;Dylano Lounge set (Roma đơn)_H224;Xuất bán T02/076-019- LSX 46;77.0
373;LTSDYLCH224ACA1;Dylano Lounge set (Roma góc)_H224;Xuất bán T02/076-019- LSX 46;77.0
374;LTSDYLLH224ACA1;Dylano Lounge set (Roma trái)_H224;Xuất bán T02/076-019- LSX 46;77.0
375;LTSDYLRH224ACA1;Dylano Lounge set (Roma phải)_H224;Xuất bán T02/076-019- LSX 46;77.0
376;LTSETHCF403SCA1;Ethan Couch Set With Table_Corner_F403;Xuất bán T03/159 - 2832 - LSX 81;81.25
377;LTSETHLF403SCA1;Ethan Couch Set With Table_ Left_F403;Xuất bán T03/159 - 2832 - LSX 81;81.25
378;LTSETHRF403SCA1;Ethan Couch Set With Table_Right_F403;Xuất bán T03/159 - 2832 - LSX 81;81.25
379;LTSNAT2F332SCA1;Natsu 2 Seats Sofa_F332;Xuất bán T10/019 - 15062016  - LSX 48;17.0
380;LTSNEL1H265ACA1;Nelson Lounge set(Roma don)_H265;Xuất bán T01/078 - 044 - lsx 58;77.0
381;LTSNELCH265ACA1;Nelson Lounge set(Corner Chair)_H265;Xuất bán T03/147 - LTINV282- LSX 02;77.0
382;LTSNELLH265ACA1;Nelson Lounge set(Roma trai)_H265;Xuất bán T01/078 - 044 - lsx 58;77.0
383;LTSNELRH265ACA1;Nelson Lounge set(Roma phai)_H265;Xuất bán T01/078 - 044 - lsx 58;77.0
384;LTSNEW1F253S1WI;New Bork Set_Arm Chair_F253_DAN;Xuất bán T04/31 -BOR11072016 - LSX 45;15.0
